author_id,tweet,annotator_0,annotator_1,annotator_2,label
26685634,"Saw this from someone:
 #China gets Chips. #Russia gets a Pipeline. #Taliban gets US Weapons. #Cartel gets #OpenBorders. 
We get #Mandates #Lockdowns #Inflation #Afganistan #Terrorists
Are you getting it yet?!!
@Potus @JoeBiden sold out #America",1,0,0,0
1211229150310064128,"Everybody pushing the China lab leak bullshit or the China forced the lockdowns crap, is serving the agenda of divide to rule. Banksters rule this world. Not chinks. #china #wef #davos #bis",0,1,0,0
27896261,"Really @WHO? You expect anyone to believe this garbage from an organization being paid and in cahoots by the same people they're ""investigating""?

#COVID19 #WuhanVirus #China #DefundTheWHO #MAGA 
 
https://t.co/9MdUBjw5Z2",0,1,0,0
1016882632896937984,I will prove those fucking #pigs as #terrorists…by its literal definition. #Cops 🎯#DE #FL #IN #IA #KS #KY #LA #ME #MD #MA #MN #MS #MT #NM #NY #NC #ND #OH #OR #PA #SC #TX #UK #EU #Congress #POTUS #Canada #UN #China #Russia #USA #UnitedStates #Mex #Col #ARG #Asia #Beijing #Moscow https://t.co/GSACklNQ1L,1,0,0,0
1396806240865558528,"Give #Kashmir  back to #Pakistan 
#netherlands @markrutte @vvd just like you dont care about the 
genocide of Uygur people and there occupied land by evil #China you are blind for 
the Moslims terrorized by facist cast system #India 
Netherland is still slavetrader in there harts",0,1,0,0
193338257,"it's not about controlling people, it's about how people respect the virus and how ignorant things they can get immunity by getting infected or having it or even vaccine for it, as long as idiots are alive the virus will rip throw humanity, thank you #china for killing 4M humans.",1,0,1,1
1357213296756105216,"Our country does not want China. Chinese products are no longer used in Myanmar.  Destroy China and gas pipelines. China, leave our country immediately.
#China
#UnitedStates 
#ChinaGetOutmyanmar
#CNN 
#USA 
#drsasa https://t.co/lum8jBnJJG",1,1,1,1
975982618394034176,"#china is an eyesore. No polution regulation, persecution of minorites. Points fingers at other countries. I look to see were stuff is made. #anywerebutchina #BoycottChina",1,1,1,1
1638288337,"#BREAKING
WATCH. BUT ITS IN ENGLISH WHICH THE RAJAPASKA BUMSUCKERS INCLUDING WIMAL WEERAWANSHA THE DRAINAGE MOUTH/THAVTHISAVIANS/ISLAMIS DONT/WONT UNDERSTAND. GET IT TRANSLATED. FLoBIANS WILL UNDERSTAND WT CHINAMAN IS SWALLOWING-Wiki Wiks '21-05-08
#USA #SriLanka #China https://t.co/kaWoFO6QrJ",1,0,0,0
4498209202,"#China wanted ""that's not who we r"" #joebiden elected.. Did they unleash #covid19 around the world bc they knew when #biden/#democRATS got elected they r dumb enough to allow millions of people- many infected w/the virus - in2 r USA in turn killing many Americans making China #1?",1,1,0,1
1173525062328057856,"#China why do u threaten Japan,  a country without nukes?  You promised u would not threaten to nuke countries without nukes.",1,0,0,0
837331603,"#America #JoeBiden #NATO #UnitedNations 
Get the fuck out of our region so we can live with peace. Leave us alone you bloody animals

#AsiansAreHuman #AsianLivesMatter #Pakistan #China #India #Nepal #Bangladesh
#Afghanistan #Iran",0,0,0,0
1454066026623258624,"#Africa|ns are being killed by drones from #China, #Turkey &amp; #UAE. These new superpowers have been colonizing Africans to exploit resources while supporting authoritarian regimes. Stop #Tigraygenocide. #KnowMore #TigrayEthnicCleansing #DropAidNotBombs https://t.co/hFxlSveoVc",0,0,0,0
1314094246215913472,"There r only two ways to end #Islamophobia, either Islamists stop killing people or govts start hunting down and killing all 🅱️uslims. Guess what China is good at?
#ISLAM__Religion_of__ethics #IslamicState #Islam #China",1,0,1,1
901473385,"No wonder, china is a motherland for all viruses in this world. They deliberately create many viruses and some of them due to their bad food habits. Destruction of China is the only way to save this planet.

#BirdFlu
#China
#ChinaGenocida",1,1,1,1
871395512,F**k off #China! Get out of the #PhilippineWesternSea!,1,1,1,1
1216650396711604224,"It is almost end of APRIL 2021 and still there isn’t an ACCOUNTABILITY OF CHINA who started the VIRUS in 2019. 
CHINA LIED PEOPLE DIED.
CHINESE VIRUS. 
BIO WAR. #ChinaLiedPeopleDied #Chinesevirus #chinaviru #Biowar #china",1,1,1,1
269636080,"amazed that throughout the entire #COVID19 outbreak that those cunts #China #CCP have literally escaped all blame.
Yet there are dickhead politicians &amp; people in Australia blaming each other!
How stupid do you have to be?
#China is to blame &amp; should be destroyed!",1,1,1,1
2721580817,"Dear #China, 
#Boycott me, you barbaric cunts.
Yours sincerely",1,1,1,1
2414508589,"I honestly don't blame #china for this, everybody knows that is a country governed by #cunts. I blame #Guyana and their rotten politic, their rotten heart and brain.
They could have found a sincere friend in #Taiwan, it is their loss to accept dirty #RMB

https://t.co/1svFu9gXi8",1,0,0,0
1380165510919294976,https://t.co/zOzy17wnQ1 this #human is a danger 2 #freedom #listen to this crazy ass lady....listen good cause this will not fly just sayin......this is #America not fucking #china sorry lady.....,1,0,0,0
15484198,Pipsqueak pedalos for the American empire gunboat will only harm their own interests. China should shun the monkeys completely and strengthen itself against the organ-grinder. #AUKUS #China,1,0,0,0
1201595808564600832,Hell exists its called #China.And for #animals its always hell.But especially now because of #Yulin.They bastards love to torture them as painfully as they https://t.co/39UwGl8Kxu let's torture them.#Banchineseproducts and take away their God money.Make them pay! https://t.co/JalcndDfqa,1,1,1,1
3381628305,Former #Tigrayan diplomats  tirelessly working for #China to expand its investment in #Africa. And #china forgets everything now just supporting war criminal #AbiyAhmed. #Russia is historically #Tigray’s enemy.  #TigrayGenocide @Chinamission2un @WuPeng_MFAChina @mfa_russia,0,0,0,0
1161371545500975104,"— Genociding #Native #Americans
— Enslaving blacks
— Nuking #Japan
— Funding #Israel's #genocide of #Palestinians
— Upholding #global #fascism

When reviewing #America's legacy, one can only grin at #COVID19's slaughter of this foul nation.

#corona #coronavirus #usa
❤️ #china",1,0,0,0
271806250,#OSU;#NWO;#ThePrince;#TheBattle;#TheBeast..4 #Russia &amp; #China &amp; #Germany &amp; #Iran N #NorthKorea &amp; #All: 4UC #KingLeopoldOfBelgium sent that #BlackAmericanMonkeyWolf to scare #TheHawaiianTinkerBallWithFlowers to get her 2 control #Kubrom but #PleaseNiggasNWhitesNBitches lol...,0,0,0,0
2247851346,Fuck you #Canada. Or should I say #China? #COVIDIOTS #NoVaccinePassportAnywhere #NoVaccinePassports #Ontario #FordFailedThePeople #FordfailedOntario #TrudeauMustGo #TrudeauCrimeMinister,1,0,1,1
21236953,Please people all this #Madness...#China just stop #endangering all our #Widlife and stop #eating everything that #moves ...#madness ....#Idiots #Killing #everyone and #everything #empathy is what #god is after....#tw*ts,1,1,1,1
1364840002593636352,"#CHINA  Embassy
Out of  MYANMAR
We don’t want you China, we disgust u so much till we can’t take anymore so get out from our country 😡😡😡 https://t.co/zEQXr74fsE",1,1,1,1
3380232693,#china go suck a ****,1,1,1,1
1161371545500975104,"Native American slaughter. Slavery. Atomic bombs. CO2 emissions. America must die for the betterment of mankind. Come, all ye other countries. Start an Anti America League (AAL) already.

#america #usa #england #china #japan #korea #southkorea #northkorea #russia #iran #india",1,0,0,0
1233833252777070592,#Chinese are  #terrorist #evilcriminals from hell.#China hates and kill their own people and America.Never trust these dirty #criminalspies who trying to take over America. Look into their beey eyes you can tell they lies. #China_is_terrorist #ChinaMustPay https://t.co/Fd7L2s7Vo7,1,1,1,1
1380325765879762944,"Hahahaha scum #China You lose! @globaltimesnews
How Beijing shot itself in the foot with its trade war with Australia
https://t.co/q3UpkTS2zf",1,1,1,1
4866043947,We need to manufacture our own stuff.  Leave the cheap #Chinese child labor crap in #China.,1,1,0,1
1319675457915080704,"If you are interested in findom and women Domination ,
Dm me to find your Goddess &amp; mistress

#FinDom #femdom #paypig #asian #black #white #goddess #mistress #finsub #FreeSpeech #Politics #sph #cbt #uk #korean #china #bnwo #cuckold #hotwife",0,0,0,0
2200901187,"Those American pussycats want to fight the  #chinesecommunistarmy , the stronger army in the world.
The pussycats only attack powerless &amp; poor nations.
#China 
#Chinese https://t.co/o4GtAcWUwp",1,0,0,0
1356931581974171648,"Children are killed ruthlessly ! If you want socio stability, stand with the People! Terrorist (#Myanmar military) has gone a new LOW! MYANMAR is bleeding CHINA is feasting SHAME ON YOU CHINA! GET OUT OF OUR COUNTRY! #CHINA #OpCCP #WhatsHappeninglnMyanmar #MilkTeaAlliance https://t.co/Z9JCbY79yR",1,1,1,1
2786538134,"https://t.co/BmHTaApZuB
Don't do business with #china
Simple as that.
Don't educate their kids. We don't need a bully like them in this world
#ChinaLiedPeopleDied 
#Australia_StopEngagingWithTerrorists 
#Australia",1,1,1,1
1327760596247330816,"#TigrayGenocide 
#TigrayMassArrests 
#Weaponizedhunger 
#Weaponizedrape 
#MekelleUnderAttack 
#HumeraMassacre 
#HumanRightsViolations 
#ethniccleansing  dental of #HumanitarianAid 
#UAE #China #Iran #Turkey providing drons to bomb civilians @UN &amp; IC 🤐. R2P, #NeverAgain lies.",0,0,0,0
304571544,Americans left back weapons with purpose may be they want Taliban  guys to invade #China  #Xinjiang (exploits #Uyghurs) and I feelTaliban  will come to #Pakistan and #India and make nonsense. India should do something here to stop them #KabulAiport #Biden #Afghanistan #Talibani,0,0,0,0
49511290,#China is after the entire world not just #AMERICA They are positioned to do just that. They disable the Worlds #Miltary and #Citizens with a Vaccine Bio weapon. 165 million Americans accepted the jab. Millions &amp; millions  worldwide. Pray we need #Miracle to save us at this point,1,1,1,1
791440926707253248,"Not sustainable  if you are a MINK ! Article states that  mink farming is sustainable  because minks eat byproducts, their manure makes #biogas and #biofuel, and #cosmetics  are made from their fat. The same positive things could be said about Humans used in #China and #TCM. https://t.co/9cfYurPtNv",0,0,0,0
1220778957689278464,"Having some law in place to stop good coming from #xinjiang is a good start .. but not enough for what #CCP has done. #China need to pay the price for carries out #uyghurgenocide! These real #criminal need to be investigated and charged!
#fuckccp #boycottchina #noBeijing2022 https://t.co/LUxodhZ05X",1,1,1,1
1396713076255170560,"Why to #Ban #China products ❓

#China responsible for

‼️ #COVID19 ✔️
 
‼️Trying to capture our land ✔️

‼️ Killing our soliders

‼️ Funding #Pakistan

Isn't this enough ❓

#Say_No_To_China_Products https://t.co/9qeYk77q3P",1,1,1,1
1473846224616767488,"The #EthiopianGovernment, #Eritrea, #Turkey, #China #UAE and #Eran are playing main characters to #TigrayGenocide.
#KnowMore
#TigrayFamine 
#NoFlyZoneInTigray 
#AllowAccessToTigray",0,0,0,0
20113018,"🚨🚨🚨🚨
OH ABSOF^*KINLUTELY NOT‼️

THEY WOULD HAVE TO KILL ME FIRST. 
MY BLOOD IS BOILING RIGHT NOW 
🤬🤬🤬

#CHINA IS AN #EVIL PLACE 👿
#chinastopkillingpets  https://t.co/iIbLVkdbA7",0,1,1,1
1102220739544006656,"How can we get rid of #China?
#نه_به_قرارداد_۲۵_ساله 
#ChinaGetOutOfIran
#No2IRChinaTreaty 
#No2ChinaIRAccord",1,1,1,1
1404284014710644736,The US should counter the hypersonic weapons from China and Russia with Joy Behar. Her shrieking is worse than Black Canary. #joybehar #hypersonic #russia #china #gargoyle #loud #obnoxious #theview #communist #yikes #hideous #blackcanary https://t.co/l397MhbFBh,0,0,0,0
1437294282189254656,All major viruses come from Asia and Africa. Who eats bats n rats with shark fin soup? Who makes sex with monkeys? Look at history. Some one should tell them to stop!!! #China,1,1,0,1
132733246,It's true....maybe if they stopped eating every moving thing on earth-- these damn viruses will go away. #China #BirdFlu #NewStrand,1,1,1,1
1287778426284212224,"#china why dont you open border for students. We are ready for all tests you need to proof for we are not viruses and ready for quarantine too. Then where's the problem, we are vaccinated your country safe then what problem to call us back? @MFA_China @zlj517 @SpokespersonCHN",1,0,0,0
499556666,"Fuck you @ASEAN , Fuck you #China.
Here comes our D-Day.
We will wack you all #Military Terrorists.
#WhatsHappeningInMyanmar 
#DDay",1,1,1,1
40527904,"Purging the #China products, industries, businesses, and US property sold to china is way overdue. Purging of US companies &amp; agriculture selling food to china needs to be immediate. Why are chinese nationals still here? #GetToWorkAmerica we have 💩to throw away!",0,1,0,0
970025070226677760,China leaked covid thats fact. They created it in a lab and released it to attqck the world and test how effective it would be at killing people and more important shut down countries. #chinamadecovid #fuckchina #WuhanLabLeak #LabLeak #humanmade #biowarfare #cancelchina #China,1,1,1,1
3292054260,"If you think Hitler was bad, wait and see what Xitler brings to the world. Concentration camps, genocide and organ theft are unfortunately still tolerated by the world. Finally wake up!  #chinaisnazi #china  #FreeUyghurs #freechina #xitler #wumao #fightchina
#CCPLiedPeopleDied https://t.co/iwhjrNmthw",1,1,1,1
360150006,"China : lets put Uyghurs Muslims of our country in jail and keep thr small children in concentration camps and brain wash them
Also china : we support taliban
Taliban : China will help us develop our country. #Afghanistan #Afganisthan #Talibans #China #ChinaLiedPeopleDied",1,0,0,0
1391311191897673728,"20M peoples vaccination rate a day .
already vacinated 670M peoples. Students who want go back are vaccinated. they ready for quarantine.they ready for anytype test etc .
but still #china say no its dangerous.o dear china we cant do anything to remove ur fear

 #takeusbacktochina",1,0,0,0
78322750,"#boycott The Great reset Suck Ass #people

#TheGreatReset Will turn the #world into a #Russia &amp; china like #dictatorship #people, and we all know what #china / #Russia laws are like when it comes to #freedom of #speech yeah Go To #rehabilitation #camp,AKA, #Jail #WakeUp #world=?Y",1,0,0,0
831369919551803392,What a terrible thing to do and the fact that they used steel rods means they did it for fun @peta what do you have to say now. One innocent soul cried to death. These motherfuckers #China shouldn't be tolerated fuck their mothers. https://t.co/HPCHdVMWES,1,1,1,1
1207835334240681984,#LMAO first #ElonMusk takes a massive shit on #Bitcoin Now the #PRC flushes #ShitCoin like the fat turd #crytocurrency is down the toilet. #China #CRYTOCRASH  yeah assholes to the Moon HAHAHA https://t.co/rKsMV6je9v,0,0,0,0
4135911557,And any country that threatens to use nukes should get immediate sanctions from the international community. We should not put up with it just because you mass produce our junk. #China #COP26,1,0,0,0
1391965294793428992,"If youre white and call yourself a colonizer, you are cringe 
#socialism #feminism #communism #memes #eattherich #maga #weed #dank #marx #antifa #anarchism #lenin #blm #acab #ancap #libertarian #capitalism #freepalestine #altright  #dogs #cats #china #haha #biden #leftist",0,0,0,0
1346046489575866368,".@USArmy .@USNavy .@USMC

You have failed to protect #America

You have failed to fight against foreign and domestic threats.

#China has defeated you all without firing a single shot.

😂 Your country is DEAD!

CAPITALISM IS DEAD.
COMMUNISM RULES.

#GameOver #MAGA",0,0,0,0
1466174340798496768,"WE should NOT only BOYKOT #BeijingWinterOlympics but #China altogether! Do NO more business with 🇨🇳. STOP taking in Chinese immigrants + KICK 🇨🇳 out of #UNO and #WTO! Fact: #China, #Putin, #NorthKorea and #Iran are EVERYBODY's ENEMY!",1,1,1,1
176523866,"Whole world should blacklist Chinese fertilizers, China trying to kill Agriculture in Srilanka.
.
#BanChineseFertilizers #ChineseFertilizers #XiJinping #China @PMOIndia @narendramodi @POTUS @JoeBiden @ScottMorrisonMP @EmmanuelMacron @BorisJohnson @kishida230 @naftalibennett",1,1,0,1
1415594487255023616,Anyone still looking in to this? Those maniacs will eat all our fish in a few years! #CCPVirus #CCP #China #galapagos Make them stop now! https://t.co/NX2zeCBdMO,1,1,0,1
1076081426532102144,"In the #USA the #Uighurs are called „redskins“, „indians“, „blacks“ etc. and eventually killed by the #KuKluxKlan or shot for fun out of trains. Which is ofcourse much more democratic and „western“ than what the bloody yellow barbarians in #China do. #Boycott #Beijing",0,1,1,1
86234086,"This Chinese virus is sweeping lives again and people are still buying Chinese products. Bravo!!.
#China #bycottChina #StupidIndians",0,1,1,1
1240982371270184960,Release #PengShuai . This is #china where female are not safe. #CCPChina  is goon they are showing their party holy but #insidechina people are not safe. one statement against #CCP the person gone disappear. Like #JackMa . #XiJinping is terrorist,1,0,0,0
534091198,"Hey @nbc. Just saw you plugging the #BeijingOlympics, you soulless fucks. You can't pretend you don't know #China is imprisoning, raping and murdering their #Muslim #Uyhgurs. And what about you @iocmedia ? Disgusting you awarded the murderous #CCP the #Olympics. @NBCOlympicTalk https://t.co/DV12MooTvx",0,0,1,0
823020066941927424,Is it time for #America to get #Reparations FROM blacks for putting up with #blacks ?? &amp; then send them ALL to #China https://t.co/mWU2mYtkuZ,0,0,0,0
1238982826462081024,"China doesn't scare us! Furious #UK fires back after Beijing's nuke threat to #Japan 

#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#ChinaMustFall  #ChinaVirus #China

https://t.co/eygEnPIAFW",1,1,0,1
73825664,"#CCP #China’s bridge collapse brings forth chinks in reporting.
Collapsed bridge section only 125m long&amp;not 500m as reported by @ChinaDaily.
Ground photo vividly indicates 2 trucks parked in lay-by lane were NOT overloaded.
Poor engineering&amp;cheap construction seems tobe the cause https://t.co/1iiNmJZLDt",0,1,0,0
3558925157,#China #ChinaVirus If you had left those bats the fuck alone instead of catching them to experiment on in your sinister Wuhan lab and putting them in cages in your disgusting whet markets then the whole world wouldn't be in this shit storm we are in #blamechina,1,1,1,1
1008339275937648640,#China~DEVELOPING NATION?My FOOT~take all their privileges away-STOP BUYING ALL CHINESE get them &amp; Muslims OUT of your country!#USA #UK #EU,1,1,0,1
1324276240564559872,"You mess with the Philippines, you mess with us, China!

#WestPhilippinesSea #FuckTheChineseGovernment #FuckXiJinPing #China #Philippines",1,0,0,0
1363644375041859584,".Africans are being killed by drones from #China, #Turkey, and #UAE. These new superpowers are hemming Africans up economically while supporting authoritarian regimes. Stop #Tigraygenocide. 
#TigrayIsAfrica @HopeOlaide @StephanieBusari 
https://t.co/7wevwwh48N",1,0,0,0
984606104180015104,"IF @michael_saylor AND #China GETS INTO A FIGHT I PUT 20 MIL ON SAYLOR, F*** CHINA OVERLEVERAGED F*** WE WILL ROB YOU #XRP #DOGE #SAFEMOON #ASS #BTC #CryptoNews THATS WHY #AMERICA HAS 💎🙌",0,1,0,0
290070990,"#China ha the #Guds, India has the #Thugs",0,0,0,0
1353101140133470208,"A lot of Chinese chicks are actually Korean. 

#Korean
#China, you so know",1,0,0,0
321335518,"Y don #UN #PeaceKeeping convert2 #UNForce n put an end 2human sufferings caused by maniacs in #Myanmar, #NKorea, #HongKong, #China etc., UN shud no more b mute spectators",0,1,0,0
1411747332350152704,"Fuck you #china you caused this madness , i hate ur fuckin guts , u ruined our fuckin life and u should all burn in hell whoever involved in this shit #covid , did u really had to eat bugs and shit , dafuq is wrong with u , nasty just nasty .",1,1,1,1
949311098125275136,"#Taliban wud do well fr #Afghanistan and #SouthAsia if only they see d sweet spot their country can be in by embracing d 3 giants around it..#Pakistan #China #India, now tht aliens from far beyond hv left. The 3 shd not play big brother.",0,0,0,0
1274234185021034496,"👍👍 Fucking By Dildo 👍👍

#porno #horny #sex #amateur #hot #beautiful #tiktok #sexy #milf #adult #nsfw #wife #pussy #tits #ass #china #fuck #Girlfriend #clit #anus #vagina #nails #Chinese #cunt #legs #labia #tits #Feet #anus #lips #clitori #anal #dildo #nipples #fucking #girl https://t.co/q0R0GKgy7F",0,0,0,0
701341421349941248,#China Get Out of our Territory!!!,1,1,0,1
558805779,#China is a dangerous cesspool country. The world must unite and stop the turds from doing this. @globaltimesnews https://t.co/n3DbCHMVGA #XiJinping @HuXijin_GT @ChinaDaily #chinatoday #invasion,1,1,1,1
1443101591763046400,Russia is going to invade Ukraine.  China is going to invade Taiwan. @JoeBiden is weak ! This is what happens when you are weak! #China #LetsGoBrandon TRUMP WOULD NEVER ALLOW THIS ! THEY WILL BE SORRY! WE NEED TRUMP BACK . CHINA NEEDS TO BE HELD ACCOUNTABLE FOR KILLING MILLIONS,1,0,0,0
264333941,"#WTF ? Why are we enabling foreigners to kill us including China who created and distributed the #China virus to slaughter us, #ChinaJoe ? https://t.co/swRu6UPCIb",1,1,1,1
1369120885345550336,"Dear Heavenly Father &amp; Jesus our Lord &amp; Savior, 

PLEASE SEND YOUR ANGELS TO STRIKE DOWN #China #Chinese😈engaging #Yulin2021! 

#YulinDogMeatFestival👹#Yulin! 

@TheChineseGovt ARE ABJECT CAVEMEN &amp; MONSTERS TORTURING #Dogs #DogsOfTwitter! 

#SaveTheDogs!!!!!

#BoycottChina!!!!!",1,1,1,1
1246313685607272448,"We need clean cotton! 
Look how they did to your nigger. 😭
#XinjiangCotton #Xinjiang #China #BlackLivesMatter https://t.co/liMfZIV3UW",0,0,0,0
1148256315254423552,"#China is not the problem. 

When China has more freedoms over anatomy then we have a very serious problem with whoever it is that wants that fight. #NoJabNoJob No #tyrant or #tyranny ever fell by people throwing flowers and asking nicely. #Freedom #Protest #NoJabMandates #Jab",1,0,0,0
21702932,"BIOLOGICAL WARFARE !! #China sicced #COVID19 on the world to remove #Trump from the WH and destroy western economies. The #Democrats were happy for the favor. 

#ChinaJoe #ChinaExposed #GoAskChina #WuhanLab #BeijingBiden #ShutDown  #MAGA",0,1,1,1
1402108101801570304,"https://t.co/Vsa9UGVs46 via @YouTube MANY IN china BE DIE BY MY WAR COMING by all your asturnout BE KILL IN SPACE 
 Gentelman IAM SENT you all to know BEFORE HAPPEN china gov BE #HIT by #NICL #EXPLO #in #china 50% china land people BE #DESTYRED FOR CRMIE of chies peole behnd ME",0,1,1,1
1411285905072029696,"Only one way to achieve ' zero covid policy'

          Stop Breathing #CHINA

Stop this coward policy china,you're destroying students future
#TakeBackPakStudentsToChina https://t.co/nglyAkrZUZ https://t.co/sYh9zp6c3e",0,1,1,1
1274234185021034496,"👍👍 Sexy Girl Squirt 👍👍

#porno #horny #sex #amateur #hot #beautiful #sexy #milf #adult #nsfw #pissing #boobs #pussy #China #clit #legs #wife #masturbate #Chinese #Girlfriend #vagina #Feet #masturbating #asian #cunt #dildo #piss #masturbation #pipi #squirting #girl #homemade https://t.co/QIal2tW7Lj",0,0,0,0
1533470917,"#COVID19 variants to be given Greek alphabet names to avoid stigma https://t.co/GmDJmP6D33
#China #Asians should stop reporting new diseases so #whitesupremacists cant use it to launch #antiasian #HateCrime
#StopAsianHate #killasianhaters",0,0,0,0
1340983523772133376,#StopTigrayMassArrests #StopBombingTigray #StopTigrayGenocide #HumeraMassacre The #UAE #China with Ethiopian regime are killing our family. Tigrayans have the right to life. @POTUS @BradSherman @SecBlinken @UN @UNOSAPG @UNGeneva @UNHumanRights @UNOCHA @UN_HRC @WFP @USAID,0,0,0,0
1240570629738262528,"China Embassy Get out from our land. China toxic investment get out from our land. You guys are poison for our country Myanmar and environment.
#china
#ChinaEmbassy 
#chinatown",1,1,1,1
14100273,"fcking #china... yes, we buy your fake products but stay away from our country #philippines... we fought the #spaniards #americans and the #japanese... we will fight and defend our country against your invasion too... https://t.co/t7qfgdI8OD",1,1,0,1
1328814621273288704,"Would you have liked if any country have left you up to yourselves by saying 'This is internal affairs?'@UNinChina @Chinamission2un @ChinaEUMission @ChinaAmbUN @chinaEmbassy @XiJinpi09428163 
#China silent is complicity 
STOP SUPPORTING THE GENOCIDAL RAPIST 🇪🇹 
#TigrayGenocide https://t.co/wxWDdOTfsu",0,0,0,0
902627303913611264,"#ccp肉 #China is soooo BAD their citizens FLEE to come in #USA or #CANADA to be saved from #Communism
I don't need to know #CCP i know their citizens &amp; THEY told me to STAY away from #China &amp; fight  to not let them invade us #ccp肉 https://t.co/dVFroSCkot",1,0,0,0
1233052695637975040,Take the power back to the west! Take all western manufacturing factories out of #China and take them back to where they belong to.,1,0,1,1
1274234185021034496,"👍👍 Fucking By Dildo 👍👍

#porno #horny #sex #amateur #hot #beautiful #tiktok #sexy #milf #adult #nsfw #wife #pussy #tits #ass #china #fuck #Girlfriend #clit #anus #vagina #nails #Chinese #cunt #legs #labia #tits #Feet #anus #lips #clitori #anal #dildo #nipples #fucking #girl https://t.co/4ooHQ0ycYh",0,0,0,0
1426730565898735616,"GLOBALIZATION HAS FAILED!
Buy American and send this shit back to China.
#EmptyShelvesBiden #China #DemocratsAreDestroyingAmerica https://t.co/uIzLBmXNma",0,1,0,0
64029992,"#freemichaelSpavor and #freemichaelkovrig , tell your MPs to get them out of #china. My fridge is #MadeInAmerica sorry #China I #boycottChina send #XiJinping a message don't fuck with #canada",1,0,0,0
1535396833,"55,949 Indonesians DEAD. Why #China Why?!! Wuhan Institute of Virogy leaks bad shit.
#ChinaGlobalThreat 
#ChinaLiedPeopleDied 
#COVID19 #covidsydney #COVID19nsw #COVID19Vic #covidnsw #COVID #CovidVaccine #auspol https://t.co/gDdstmRJyc",1,1,1,1
1402108101801570304,"https://t.co/4J8JGKeCK5 via @YouTube MANY IN china BE DIE BY MY WAR COMING by all your asturnout BE KILL IN SPACE 
 Gentelman IAM SENT you all to know BEFORE HAPPEN china gov BE #HIT by #NICL #EXPLO #in #china 50% china land people BE #DESTYRED FOR CRMIE of chies peole behnd ME",0,1,1,1
1977528224,"Everyone needs to think things thru! The violence in hopes to turn things ur way will harm too many, it'll harm our country!! Many will die over an #election, and open the way for #China, and #Russia to further the damages you began! Please think be4 u let snakes into our homes!",1,0,0,0
1201595808564600832,"#China land of #Yulin land of #animalcruelty and #animalmurder.Land of boiling,skinning,burning and hanging and chopping off limbs of #dogs and watching them slowly die.And enjoying it.The more brutal the torture ,they get off on it.#Banchineseproducts.Make them pay. https://t.co/KlSvZEkdjK",1,1,1,1
1465236285526880256,"Look to #China, under the genocidal #CCP regime, to see where our corrupt politicians want to take us

Why are we letting disgusting scum dictate to us, after all the West has learnt and achieved?

Our ignorant are being exploited

#Covid19UK #Omicron 

https://t.co/kjp7QrxCrP",1,0,0,0
1340983523772133376,#StopTigrayFamine #StopTigrayMassArrests #StopTigrayGenocide  The #UAE &amp; #Trukey Drones are being used now #China is suppling Ethiopia on the Tigray genocide to killing people of the Tigray. Stop killing innocent Tigrayans.@POTUS @UNHumanRights  @UN @UNOSAPG @UNGeneva @SecBlinken,0,0,1,0
1408626070803279872,"When you see #China's actions do you think of how they got there? We financed them &amp; educated them,  allowed greedy colleges to enroll thousands of #ChiComs &amp; put them where they are today! We can stop this! Do not buy any #Chinese products. #BuyAmerican,r #Nato only #NoTurkey",1,1,0,1
1371137937904078848,"POTUS 45 KNOWS !
#Trump #Trump2024 #DonaldTrump #MAGA #KAG #DrainTheSwamp #BuildTheWalll #Conservative #Conservatives #AmericaFirst #Redwave #ChinaVirus #China https://t.co/cBuD73wkjn",0,1,0,0
1215744507037257728,"#China is Not a country, it is a land ran by a group of #gangsters worse than monster #Humanity has Never seen ! #chinese R NOT A RACE ! They should stand 4 justice en fight that Evil regime representing them to be a #Human Race on 🌏! #UyghurHolocaust is a dark market 4 chinese!",0,1,1,1
1269719798318895104,"#Myanmar juntas kill their own land 
#China bussinessmen kill the whole world (#COVID19)
#Rusia prepare for world war 3 
Yes three of them should be banned from earth forever. 
Even north korea be unusually quiet, the three dogs being ဇောင်းကြွ",1,1,0,1
217193639,If you’re mad at #China don’t beat up some old lady. Stop buying cheap Chinese junk. If we change our spending the point will be made.,1,1,0,1
1123208504528052224,"CHINA: STOP AGGRESSIVENESS

Internationally condemned and never accepted. Leave peaceful Philippines alone and withdraw your ugly and cruel overfishing fleets !

#china #philippines #biden @JoeBiden @prezxijinping @GreenpeaceNZ @eu_comission #ChinaExposed

https://t.co/FtTtsNXhyE",1,0,0,0
1357117870480719872,"#CHINA STOP taking Rare Earth, Teak, Gold, GEM, Natural Gas, Oil and Human( Human Organ and Sex Slave) from Myanmar. CHINA destroyed Everything in Myanmar. They destroyed our Nation and our homeland. #RejectCoupRejectASEAN #ChinaGlobalThreat #ChinaMustPay #China_is_terrorist",1,1,1,1
1249976525400784896,"#NEWSUPDATE 

#China,#USA discussed military relations over video conf on Sep 28

Afghanistan 2 face severe crisis-Red Cross

#NorthKorea fires new anti-aircraft missile,then seeks better ties with #SouthKorea 

#COVID:record deaths in #Russia;#Finland starts vaccinating mink",0,0,0,0
